,Airline,Source,Destination,Duration,Total stops,Price,Date
1347,GoFirst,BOM,BLR,1h 35m ,nonstop ,334 SAR ,2022-04-04
1348,GoFirst,BOM,BLR,1h 45m ,nonstop ,334 SAR ,2022-04-04
1349,GoFirst,BOM,BLR,1h 45m ,nonstop ,334 SAR ,2022-04-04
1350,AirAsia India,BOM,BLR,1h 40m ,nonstop ,348 SAR ,2022-04-04
1351,AirAsia India,BOM,BLR,1h 55m ,nonstop ,348 SAR ,2022-04-04
1352,IndiGo,BOM,BLR,1h 30m ,nonstop ,308 SAR ,2022-04-04
1353,Vistara,BOM,BLR,1h 40m ,nonstop ,308 SAR ,2022-04-04
1354,IndiGo,BOM,BLR,1h 45m ,nonstop ,308 SAR ,2022-04-04
1355,GoFirst,BOM,BLR,1h 50m ,nonstop ,334 SAR ,2022-04-04
1356,AirAsia India,BOM,BLR,1h 35m ,nonstop ,348 SAR ,2022-04-04
1357,AirAsia India,BOM,BLR,1h 50m ,nonstop ,348 SAR ,2022-04-04
1358,IndiGo,BOM,BLR,3h 45m ,1 stop ,307 SAR ,2022-04-04
1359,IndiGo,BOM,BLR,4h 10m ,1 stop ,307 SAR ,2022-04-04
1360,IndiGo,BOM,BLR,4h 20m ,1 stop ,307 SAR ,2022-04-04
1361,IndiGo,BOM,BLR,4h 50m ,1 stop ,307 SAR ,2022-04-04
1362,IndiGo,BOM,BLR,4h 55m ,1 stop ,307 SAR ,2022-04-04
1363,IndiGo,BOM,BLR,5h 00m ,1 stop ,307 SAR ,2022-04-04
1364,IndiGo,BOM,BLR,5h 30m ,1 stop ,307 SAR ,2022-04-04
1365,IndiGo,BOM,BLR,5h 35m ,1 stop ,307 SAR ,2022-04-04
1366,IndiGo,BOM,BLR,5h 35m ,1 stop ,307 SAR ,2022-04-04
1367,SpiceJet,BOM,BLR,1h 50m ,nonstop ,912 SAR ,2022-04-04
1368,IndiGo,BOM,BLR,5h 55m ,1 stop ,307 SAR ,2022-04-04
1369,IndiGo,BOM,BLR,6h 25m ,1 stop ,307 SAR ,2022-04-04
1370,IndiGo,BOM,BLR,6h 35m ,1 stop ,307 SAR ,2022-04-04
1371,IndiGo,BOM,BLR,6h 45m ,1 stop ,307 SAR ,2022-04-04
1372,IndiGo,BOM,BLR,6h 55m ,1 stop ,307 SAR ,2022-04-04
1373,IndiGo,BOM,BLR,7h 00m ,1 stop ,307 SAR ,2022-04-04
1374,IndiGo,BOM,BLR,7h 05m ,1 stop ,311 SAR ,2022-04-04
1375,IndiGo,BOM,BLR,7h 10m ,1 stop ,311 SAR ,2022-04-04
1376,SpiceJet,BOM,BLR,6h 55m ,1 stop ,336 SAR ,2022-04-04
1377,AirAsia India,BOM,BLR,5h 05m ,1 stop ,363 SAR ,2022-04-04
1378,AirAsia India,BOM,BLR,5h 50m ,1 stop ,363 SAR ,2022-04-04
1379,Air India,BOM,BLR,6h 05m ,1 stop ,445 SAR ,2022-04-04
1380,Air India,BOM,BLR,6h 15m ,1 stop ,445 SAR ,2022-04-04
1381,Air India,BOM,BLR,7h 15m ,1 stop ,445 SAR ,2022-04-04
1382,"Vistara, IndiGo",BOM,BLR,4h 20m ,1 stop ,553 SAR ,2022-04-04
1383,"Vistara, AirAsia India",BOM,BLR,4h 45m ,1 stop ,553 SAR ,2022-04-04
1384,"Vistara, IndiGo",BOM,BLR,5h 30m ,1 stop ,553 SAR ,2022-04-04
1385,"IndiGo, AirAsia India",BOM,BLR,4h 20m ,1 stop ,555 SAR ,2022-04-04
1386,"IndiGo, AirAsia India",BOM,BLR,4h 20m ,1 stop ,555 SAR ,2022-04-04
1387,"IndiGo, AirAsia India",BOM,BLR,5h 05m ,1 stop ,555 SAR ,2022-04-04
1388,"IndiGo, AirAsia India",BOM,BLR,5h 30m ,1 stop ,555 SAR ,2022-04-04
1389,"IndiGo, AirAsia India",BOM,BLR,4h 10m ,1 stop ,579 SAR ,2022-04-04
1390,"Vistara, IndiGo",BOM,BLR,4h 15m ,1 stop ,585 SAR ,2022-04-04
1391,AirAsia India,BOM,BLR,6h 20m ,1 stop ,612 SAR ,2022-04-04
1392,"Vistara, IndiGo",BOM,BLR,4h 30m ,1 stop ,629 SAR ,2022-04-04
1393,Vistara,BOM,BLR,4h 35m ,1 stop ,654 SAR ,2022-04-04
1394,Vistara,BOM,BLR,5h 45m ,1 stop ,656 SAR ,2022-04-04
1395,Vistara,BOM,BLR,5h 50m ,1 stop ,656 SAR ,2022-04-04
1396,Vistara,BOM,BLR,6h 25m ,1 stop ,656 SAR ,2022-04-04
1397,Vistara,BOM,BLR,6h 40m ,1 stop ,656 SAR ,2022-04-04
1398,Vistara,BOM,BLR,6h 55m ,1 stop ,656 SAR ,2022-04-04
1399,Vistara,BOM,BLR,6h 55m ,1 stop ,656 SAR ,2022-04-04
1400,GoFirst,BOM,BLR,3h 35m ,1 stop ,803 SAR ,2022-04-04
1401,GoFirst,BOM,BLR,6h 05m ,1 stop ,812 SAR ,2022-04-04
1402,SriLankan Airlines,BOM,BLR,5h 50m ,1 stop ,"1,195 SAR ",2022-04-04
1403,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,621 SAR ",2022-04-04
1404,SpiceJet,BOM,BLR,6h 35m ,1 stop ,"1,841 SAR ",2022-04-04
1405,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,943 SAR ",2022-04-04
1406,Air India,BOM,BLR,1h 40m ,nonstop ,364 SAR ,2022-04-05
1407,Air India,BOM,BLR,1h 40m ,nonstop ,300 SAR ,2022-04-05
1408,SpiceJet,BOM,BLR,1h 50m ,nonstop ,269 SAR ,2022-04-05
1409,Air India,BOM,BLR,1h 40m ,nonstop ,300 SAR ,2022-04-05
1410,Air India,BOM,BLR,1h 40m ,nonstop ,300 SAR ,2022-04-05
1411,Vistara,BOM,BLR,1h 40m ,nonstop ,308 SAR ,2022-04-05
1412,Vistara,BOM,BLR,1h 45m ,nonstop ,308 SAR ,2022-04-05
1413,Vistara,BOM,BLR,1h 45m ,nonstop ,308 SAR ,2022-04-05
1414,Vistara,BOM,BLR,1h 45m ,nonstop ,308 SAR ,2022-04-05
1415,SpiceJet,BOM,BLR,2h 00m ,nonstop ,269 SAR ,2022-04-05
1416,IndiGo,BOM,BLR,1h 35m ,nonstop ,308 SAR ,2022-04-05
1417,IndiGo,BOM,BLR,1h 35m ,nonstop ,308 SAR ,2022-04-05
1418,IndiGo,BOM,BLR,1h 40m ,nonstop ,308 SAR ,2022-04-05
1419,IndiGo,BOM,BLR,1h 40m ,nonstop ,308 SAR ,2022-04-05
1420,IndiGo,BOM,BLR,1h 40m ,nonstop ,308 SAR ,2022-04-05
1421,IndiGo,BOM,BLR,1h 45m ,nonstop ,308 SAR ,2022-04-05
1422,IndiGo,BOM,BLR,1h 45m ,nonstop ,308 SAR ,2022-04-05
1423,IndiGo,BOM,BLR,1h 45m ,nonstop ,308 SAR ,2022-04-05
1424,Vistara,BOM,BLR,1h 50m ,nonstop ,308 SAR ,2022-04-05
1425,Vistara,BOM,BLR,1h 50m ,nonstop ,308 SAR ,2022-04-05
1426,IndiGo,BOM,BLR,1h 35m ,nonstop ,311 SAR ,2022-04-05
1427,IndiGo,BOM,BLR,1h 40m ,nonstop ,313 SAR ,2022-04-05
1428,GoFirst,BOM,BLR,1h 35m ,nonstop ,334 SAR ,2022-04-05
1429,GoFirst,BOM,BLR,1h 45m ,nonstop ,334 SAR ,2022-04-05
1430,GoFirst,BOM,BLR,1h 45m ,nonstop ,334 SAR ,2022-04-05
1431,AirAsia India,BOM,BLR,1h 40m ,nonstop ,348 SAR ,2022-04-05
1432,AirAsia India,BOM,BLR,1h 55m ,nonstop ,348 SAR ,2022-04-05
1433,IndiGo,BOM,BLR,1h 30m ,nonstop ,308 SAR ,2022-04-05
1434,Vistara,BOM,BLR,1h 40m ,nonstop ,308 SAR ,2022-04-05
1435,IndiGo,BOM,BLR,1h 45m ,nonstop ,308 SAR ,2022-04-05
1436,GoFirst,BOM,BLR,1h 50m ,nonstop ,334 SAR ,2022-04-05
1437,AirAsia India,BOM,BLR,1h 35m ,nonstop ,348 SAR ,2022-04-05
1438,AirAsia India,BOM,BLR,1h 50m ,nonstop ,348 SAR ,2022-04-05
1439,IndiGo,BOM,BLR,3h 45m ,1 stop ,307 SAR ,2022-04-05
1440,IndiGo,BOM,BLR,4h 20m ,1 stop ,307 SAR ,2022-04-05
1441,IndiGo,BOM,BLR,4h 55m ,1 stop ,307 SAR ,2022-04-05
1442,IndiGo,BOM,BLR,5h 30m ,1 stop ,307 SAR ,2022-04-05
1443,IndiGo,BOM,BLR,5h 35m ,1 stop ,307 SAR ,2022-04-05
1444,IndiGo,BOM,BLR,5h 00m ,1 stop ,311 SAR ,2022-04-05
1445,GoFirst,BOM,BLR,3h 35m ,1 stop ,540 SAR ,2022-04-05
1446,Vistara,BOM,BLR,4h 35m ,1 stop ,540 SAR ,2022-04-05
1447,SpiceJet,BOM,BLR,1h 50m ,nonstop ,912 SAR ,2022-04-05
1448,IndiGo,BOM,BLR,6h 25m ,1 stop ,307 SAR ,2022-04-05
1449,IndiGo,BOM,BLR,6h 45m ,1 stop ,307 SAR ,2022-04-05
1450,IndiGo,BOM,BLR,7h 10m ,1 stop ,311 SAR ,2022-04-05
1451,IndiGo,BOM,BLR,7h 10m ,1 stop ,311 SAR ,2022-04-05
1452,SpiceJet,BOM,BLR,6h 55m ,1 stop ,315 SAR ,2022-04-05
1453,IndiGo,BOM,BLR,6h 15m ,1 stop ,327 SAR ,2022-04-05
1454,IndiGo,BOM,BLR,6h 35m ,1 stop ,351 SAR ,2022-04-05
1455,AirAsia India,BOM,BLR,4h 15m ,1 stop ,363 SAR ,2022-04-05
1456,AirAsia India,BOM,BLR,5h 50m ,1 stop ,363 SAR ,2022-04-05
1457,IndiGo,BOM,BLR,7h 15m ,1 stop ,410 SAR ,2022-04-05
1458,Air India,BOM,BLR,6h 05m ,1 stop ,445 SAR ,2022-04-05
1459,Air India,BOM,BLR,7h 15m ,1 stop ,445 SAR ,2022-04-05
1460,"Vistara, IndiGo",BOM,BLR,4h 20m ,1 stop ,553 SAR ,2022-04-05
1461,"Vistara, AirAsia India",BOM,BLR,4h 45m ,1 stop ,553 SAR ,2022-04-05
1462,"Vistara, IndiGo",BOM,BLR,5h 30m ,1 stop ,553 SAR ,2022-04-05
1463,"IndiGo, AirAsia India",BOM,BLR,4h 20m ,1 stop ,555 SAR ,2022-04-05
1464,"IndiGo, AirAsia India",BOM,BLR,4h 20m ,1 stop ,555 SAR ,2022-04-05
1465,"IndiGo, AirAsia India",BOM,BLR,5h 05m ,1 stop ,555 SAR ,2022-04-05
1466,"IndiGo, AirAsia India",BOM,BLR,5h 30m ,1 stop ,555 SAR ,2022-04-05
1467,"Vistara, IndiGo",BOM,BLR,4h 15m ,1 stop ,585 SAR ,2022-04-05
1468,"IndiGo, Vistara",BOM,BLR,4h 35m ,1 stop ,587 SAR ,2022-04-05
1469,"IndiGo, AirAsia India",BOM,BLR,5h 00m ,1 stop ,611 SAR ,2022-04-05
1470,AirAsia India,BOM,BLR,6h 20m ,1 stop ,612 SAR ,2022-04-05
1471,"Vistara, AirAsia India",BOM,BLR,5h 00m ,1 stop ,614 SAR ,2022-04-05
1472,Vistara,BOM,BLR,5h 45m ,1 stop ,656 SAR ,2022-04-05
1473,Vistara,BOM,BLR,5h 50m ,1 stop ,656 SAR ,2022-04-05
1474,Vistara,BOM,BLR,6h 25m ,1 stop ,656 SAR ,2022-04-05
1475,Vistara,BOM,BLR,6h 40m ,1 stop ,656 SAR ,2022-04-05
1476,Vistara,BOM,BLR,6h 55m ,1 stop ,656 SAR ,2022-04-05
1477,Vistara,BOM,BLR,6h 55m ,1 stop ,656 SAR ,2022-04-05
1478,GoFirst,BOM,BLR,6h 05m ,1 stop ,812 SAR ,2022-04-05
1479,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,621 SAR ",2022-04-05
1480,SpiceJet,BOM,BLR,6h 35m ,1 stop ,"1,841 SAR ",2022-04-05
1481,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,943 SAR ",2022-04-05
1482,Air India,BOM,BLR,1h 40m ,nonstop ,300 SAR ,2022-04-06
1483,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-06
1484,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-06
1485,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-06
1486,Vistara,BOM,BLR,1h 40m ,nonstop ,257 SAR ,2022-04-06
1487,Vistara,BOM,BLR,1h 45m ,nonstop ,257 SAR ,2022-04-06
1488,Vistara,BOM,BLR,1h 50m ,nonstop ,257 SAR ,2022-04-06
1489,Vistara,BOM,BLR,1h 50m ,nonstop ,257 SAR ,2022-04-06
1490,Vistara,BOM,BLR,1h 45m ,nonstop ,272 SAR ,2022-04-06
1491,Vistara,BOM,BLR,1h 45m ,nonstop ,272 SAR ,2022-04-06
1492,IndiGo,BOM,BLR,1h 35m ,nonstop ,281 SAR ,2022-04-06
1493,SpiceJet,BOM,BLR,1h 50m ,nonstop ,265 SAR ,2022-04-06
1494,SpiceJet,BOM,BLR,2h 00m ,nonstop ,265 SAR ,2022-04-06
1495,IndiGo,BOM,BLR,1h 35m ,nonstop ,281 SAR ,2022-04-06
1496,IndiGo,BOM,BLR,1h 35m ,nonstop ,281 SAR ,2022-04-06
1497,IndiGo,BOM,BLR,1h 40m ,nonstop ,281 SAR ,2022-04-06
1498,IndiGo,BOM,BLR,1h 40m ,nonstop ,281 SAR ,2022-04-06
1499,IndiGo,BOM,BLR,1h 40m ,nonstop ,281 SAR ,2022-04-06
1500,IndiGo,BOM,BLR,1h 45m ,nonstop ,281 SAR ,2022-04-06
1501,IndiGo,BOM,BLR,1h 45m ,nonstop ,281 SAR ,2022-04-06
1502,IndiGo,BOM,BLR,1h 45m ,nonstop ,286 SAR ,2022-04-06
1503,GoFirst,BOM,BLR,1h 35m ,nonstop ,289 SAR ,2022-04-06
1504,GoFirst,BOM,BLR,1h 45m ,nonstop ,289 SAR ,2022-04-06
1505,GoFirst,BOM,BLR,1h 45m ,nonstop ,289 SAR ,2022-04-06
1506,IndiGo,BOM,BLR,1h 40m ,nonstop ,302 SAR ,2022-04-06
1507,AirAsia India,BOM,BLR,1h 40m ,nonstop ,320 SAR ,2022-04-06
1508,Vistara,BOM,BLR,1h 40m ,nonstop ,257 SAR ,2022-04-06
1509,AirAsia India,BOM,BLR,1h 55m ,nonstop ,320 SAR ,2022-04-06
1510,IndiGo,BOM,BLR,1h 45m ,nonstop ,281 SAR ,2022-04-06
1511,IndiGo,BOM,BLR,1h 30m ,nonstop ,286 SAR ,2022-04-06
1512,GoFirst,BOM,BLR,1h 50m ,nonstop ,289 SAR ,2022-04-06
1513,AirAsia India,BOM,BLR,1h 35m ,nonstop ,320 SAR ,2022-04-06
1514,AirAsia India,BOM,BLR,1h 50m ,nonstop ,320 SAR ,2022-04-06
1515,IndiGo,BOM,BLR,3h 45m ,1 stop ,301 SAR ,2022-04-06
1516,IndiGo,BOM,BLR,4h 20m ,1 stop ,301 SAR ,2022-04-06
1517,IndiGo,BOM,BLR,4h 50m ,1 stop ,301 SAR ,2022-04-06
1518,IndiGo,BOM,BLR,4h 10m ,1 stop ,307 SAR ,2022-04-06
1519,IndiGo,BOM,BLR,4h 30m ,1 stop ,307 SAR ,2022-04-06
1520,IndiGo,BOM,BLR,4h 55m ,1 stop ,307 SAR ,2022-04-06
1521,IndiGo,BOM,BLR,5h 00m ,1 stop ,307 SAR ,2022-04-06
1522,GoFirst,BOM,BLR,3h 35m ,1 stop ,627 SAR ,2022-04-06
1523,SpiceJet,BOM,BLR,1h 50m ,nonstop ,910 SAR ,2022-04-06
1524,IndiGo,BOM,BLR,5h 20m ,1 stop ,307 SAR ,2022-04-06
1525,IndiGo,BOM,BLR,5h 30m ,1 stop ,307 SAR ,2022-04-06
1526,IndiGo,BOM,BLR,5h 35m ,1 stop ,307 SAR ,2022-04-06
1527,IndiGo,BOM,BLR,5h 55m ,1 stop ,307 SAR ,2022-04-06
1528,IndiGo,BOM,BLR,6h 25m ,1 stop ,307 SAR ,2022-04-06
1529,IndiGo,BOM,BLR,6h 35m ,1 stop ,307 SAR ,2022-04-06
1530,IndiGo,BOM,BLR,6h 45m ,1 stop ,307 SAR ,2022-04-06
1531,IndiGo,BOM,BLR,7h 05m ,1 stop ,311 SAR ,2022-04-06
1532,IndiGo,BOM,BLR,7h 10m ,1 stop ,311 SAR ,2022-04-06
1533,IndiGo,BOM,BLR,7h 10m ,1 stop ,311 SAR ,2022-04-06
1534,SpiceJet,BOM,BLR,6h 55m ,1 stop ,315 SAR ,2022-04-06
1535,IndiGo,BOM,BLR,6h 15m ,1 stop ,327 SAR ,2022-04-06
1536,IndiGo,BOM,BLR,7h 00m ,1 stop ,327 SAR ,2022-04-06
1537,AirAsia India,BOM,BLR,5h 05m ,1 stop ,363 SAR ,2022-04-06
1538,AirAsia India,BOM,BLR,5h 50m ,1 stop ,363 SAR ,2022-04-06
1539,Air India,BOM,BLR,6h 05m ,1 stop ,445 SAR ,2022-04-06
1540,Air India,BOM,BLR,6h 15m ,1 stop ,475 SAR ,2022-04-06
1541,Air India,BOM,BLR,7h 15m ,1 stop ,475 SAR ,2022-04-06
1542,Air India,BOM,BLR,7h 15m ,1 stop ,475 SAR ,2022-04-06
1543,"IndiGo, AirAsia India",BOM,BLR,4h 10m ,1 stop ,489 SAR ,2022-04-06
1544,"Vistara, IndiGo",BOM,BLR,4h 15m ,1 stop ,514 SAR ,2022-04-06
1545,"Vistara, IndiGo",BOM,BLR,5h 25m ,1 stop ,519 SAR ,2022-04-06
1546,"Vistara, IndiGo",BOM,BLR,4h 30m ,1 stop ,523 SAR ,2022-04-06
1547,"Vistara, IndiGo",BOM,BLR,4h 20m ,1 stop ,525 SAR ,2022-04-06
1548,Vistara,BOM,BLR,4h 35m ,1 stop ,530 SAR ,2022-04-06
1549,"Vistara, AirAsia India",BOM,BLR,5h 05m ,1 stop ,589 SAR ,2022-04-06
1550,"Vistara, IndiGo",BOM,BLR,4h 25m ,1 stop ,649 SAR ,2022-04-06
1551,GoFirst,BOM,BLR,6h 05m ,1 stop ,673 SAR ,2022-04-06
1552,Vistara,BOM,BLR,5h 45m ,1 stop ,573 SAR ,2022-04-06
1553,Vistara,BOM,BLR,5h 50m ,1 stop ,601 SAR ,2022-04-06
1554,Vistara,BOM,BLR,6h 25m ,1 stop ,573 SAR ,2022-04-06
1555,Vistara,BOM,BLR,6h 40m ,1 stop ,601 SAR ,2022-04-06
1556,Vistara,BOM,BLR,6h 55m ,1 stop ,573 SAR ,2022-04-06
1557,Vistara,BOM,BLR,6h 55m ,1 stop ,573 SAR ,2022-04-06
1558,AirAsia India,BOM,BLR,6h 20m ,1 stop ,731 SAR ,2022-04-06
1559,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,621 SAR ",2022-04-06
1560,SpiceJet,BOM,BLR,6h 35m ,1 stop ,"1,841 SAR ",2022-04-06
1561,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,943 SAR ",2022-04-06
1562,Air India,BOM,BLR,1h 40m ,nonstop ,300 SAR ,2022-04-07
1563,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-07
1564,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-07
1565,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-07
1566,Vistara,BOM,BLR,1h 45m ,nonstop ,247 SAR ,2022-04-07
1567,Vistara,BOM,BLR,1h 40m ,nonstop ,251 SAR ,2022-04-07
1568,Vistara,BOM,BLR,1h 45m ,nonstop ,267 SAR ,2022-04-07
1569,Vistara,BOM,BLR,1h 50m ,nonstop ,247 SAR ,2022-04-07
1570,Vistara,BOM,BLR,1h 50m ,nonstop ,247 SAR ,2022-04-07
1571,IndiGo,BOM,BLR,1h 35m ,nonstop ,250 SAR ,2022-04-07
1572,IndiGo,BOM,BLR,1h 35m ,nonstop ,250 SAR ,2022-04-07
1573,IndiGo,BOM,BLR,1h 40m ,nonstop ,250 SAR ,2022-04-07
1574,IndiGo,BOM,BLR,1h 40m ,nonstop ,250 SAR ,2022-04-07
1575,IndiGo,BOM,BLR,1h 35m ,nonstop ,255 SAR ,2022-04-07
1576,Vistara,BOM,BLR,1h 45m ,nonstop ,267 SAR ,2022-04-07
1577,GoFirst,BOM,BLR,1h 35m ,nonstop ,278 SAR ,2022-04-07
1578,SpiceJet,BOM,BLR,1h 50m ,nonstop ,248 SAR ,2022-04-07
1579,SpiceJet,BOM,BLR,2h 00m ,nonstop ,248 SAR ,2022-04-07
1580,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-07
1581,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-07
1582,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-07
1583,GoFirst,BOM,BLR,1h 45m ,nonstop ,278 SAR ,2022-04-07
1584,GoFirst,BOM,BLR,1h 45m ,nonstop ,278 SAR ,2022-04-07
1585,IndiGo,BOM,BLR,1h 40m ,nonstop ,282 SAR ,2022-04-07
1586,AirAsia India,BOM,BLR,1h 40m ,nonstop ,289 SAR ,2022-04-07
1587,AirAsia India,BOM,BLR,1h 55m ,nonstop ,289 SAR ,2022-04-07
1588,IndiGo,BOM,BLR,1h 40m ,nonstop ,308 SAR ,2022-04-07
1589,Vistara,BOM,BLR,1h 40m ,nonstop ,247 SAR ,2022-04-07
1590,IndiGo,BOM,BLR,1h 30m ,nonstop ,250 SAR ,2022-04-07
1591,IndiGo,BOM,BLR,1h 45m ,nonstop ,250 SAR ,2022-04-07
1592,GoFirst,BOM,BLR,1h 50m ,nonstop ,278 SAR ,2022-04-07
1593,AirAsia India,BOM,BLR,1h 35m ,nonstop ,289 SAR ,2022-04-07
1594,AirAsia India,BOM,BLR,1h 50m ,nonstop ,289 SAR ,2022-04-07
1595,IndiGo,BOM,BLR,3h 45m ,1 stop ,250 SAR ,2022-04-07
1596,IndiGo,BOM,BLR,4h 30m ,1 stop ,250 SAR ,2022-04-07
1597,IndiGo,BOM,BLR,4h 50m ,1 stop ,250 SAR ,2022-04-07
1598,IndiGo,BOM,BLR,4h 55m ,1 stop ,250 SAR ,2022-04-07
1599,IndiGo,BOM,BLR,5h 20m ,1 stop ,250 SAR ,2022-04-07
1600,IndiGo,BOM,BLR,5h 35m ,1 stop ,250 SAR ,2022-04-07
1601,IndiGo,BOM,BLR,5h 00m ,1 stop ,275 SAR ,2022-04-07
1602,IndiGo,BOM,BLR,4h 10m ,1 stop ,299 SAR ,2022-04-07
1603,AirAsia India,BOM,BLR,4h 15m ,1 stop ,304 SAR ,2022-04-07
1604,"Vistara, IndiGo",BOM,BLR,4h 20m ,1 stop ,440 SAR ,2022-04-07
1605,"Vistara, IndiGo",BOM,BLR,4h 15m ,1 stop ,462 SAR ,2022-04-07
1606,"IndiGo, AirAsia India",BOM,BLR,4h 20m ,1 stop ,474 SAR ,2022-04-07
1607,"IndiGo, AirAsia India",BOM,BLR,4h 20m ,1 stop ,474 SAR ,2022-04-07
1608,Air India,BOM,BLR,4h 45m ,1 stop ,495 SAR ,2022-04-07
1609,GoFirst,BOM,BLR,3h 35m ,1 stop ,624 SAR ,2022-04-07
1610,SpiceJet,BOM,BLR,1h 50m ,nonstop ,912 SAR ,2022-04-07
1611,IndiGo,BOM,BLR,6h 25m ,1 stop ,250 SAR ,2022-04-07
1612,IndiGo,BOM,BLR,6h 35m ,1 stop ,250 SAR ,2022-04-07
1613,IndiGo,BOM,BLR,6h 45m ,1 stop ,250 SAR ,2022-04-07
1614,IndiGo,BOM,BLR,6h 45m ,1 stop ,250 SAR ,2022-04-07
1615,IndiGo,BOM,BLR,7h 10m ,1 stop ,254 SAR ,2022-04-07
1616,IndiGo,BOM,BLR,7h 10m ,1 stop ,278 SAR ,2022-04-07
1617,IndiGo,BOM,BLR,6h 55m ,1 stop ,299 SAR ,2022-04-07
1618,AirAsia India,BOM,BLR,5h 50m ,1 stop ,304 SAR ,2022-04-07
1619,IndiGo,BOM,BLR,7h 15m ,1 stop ,328 SAR ,2022-04-07
1620,SpiceJet,BOM,BLR,6h 55m ,1 stop ,348 SAR ,2022-04-07
1621,Air India,BOM,BLR,6h 15m ,1 stop ,445 SAR ,2022-04-07
1622,Air India,BOM,BLR,7h 15m ,1 stop ,445 SAR ,2022-04-07
1623,"IndiGo, AirAsia India",BOM,BLR,4h 10m ,1 stop ,447 SAR ,2022-04-07
1624,"Vistara, IndiGo",BOM,BLR,5h 30m ,1 stop ,461 SAR ,2022-04-07
1625,"Vistara, AirAsia India",BOM,BLR,4h 45m ,1 stop ,470 SAR ,2022-04-07
1626,"IndiGo, AirAsia India",BOM,BLR,5h 30m ,1 stop ,474 SAR ,2022-04-07
1627,Air India,BOM,BLR,6h 05m ,1 stop ,475 SAR ,2022-04-07
1628,AirAsia India,BOM,BLR,6h 20m ,1 stop ,594 SAR ,2022-04-07
1629,Vistara,BOM,BLR,4h 35m ,1 stop ,626 SAR ,2022-04-07
1630,GoFirst,BOM,BLR,6h 05m ,1 stop ,672 SAR ,2022-04-07
1631,Vistara,BOM,BLR,5h 45m ,1 stop ,573 SAR ,2022-04-07
1632,Vistara,BOM,BLR,5h 50m ,1 stop ,573 SAR ,2022-04-07
1633,Vistara,BOM,BLR,6h 25m ,1 stop ,601 SAR ,2022-04-07
1634,Vistara,BOM,BLR,6h 40m ,1 stop ,656 SAR ,2022-04-07
1635,Vistara,BOM,BLR,6h 55m ,1 stop ,573 SAR ,2022-04-07
1636,Vistara,BOM,BLR,6h 55m ,1 stop ,601 SAR ,2022-04-07
1637,SriLankan Airlines,BOM,BLR,5h 50m ,1 stop ,"1,451 SAR ",2022-04-07
1638,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,621 SAR ",2022-04-07
1639,SpiceJet,BOM,BLR,6h 35m ,1 stop ,"1,841 SAR ",2022-04-07
1640,SpiceJet,BOM,BLR,6h 55m ,1 stop ,"1,943 SAR ",2022-04-07
1641,IndiGo,BOM,BLR,1h 35m ,nonstop ,257 SAR ,2022-04-08
1642,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-08
1643,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-08
1644,Air India,BOM,BLR,1h 40m ,nonstop ,239 SAR ,2022-04-08
1645,Vistara,BOM,BLR,1h 40m ,nonstop ,251 SAR ,2022-04-08
1646,Vistara,BOM,BLR,1h 45m ,nonstop ,267 SAR ,2022-04-08
1647,Vistara,BOM,BLR,1h 45m ,nonstop ,267 SAR ,2022-04-08
1648,Vistara,BOM,BLR,1h 50m ,nonstop ,247 SAR ,2022-04-08
1649,Vistara,BOM,BLR,1h 50m ,nonstop ,247 SAR ,2022-04-08
1650,IndiGo,BOM,BLR,1h 35m ,nonstop ,250 SAR ,2022-04-08
1651,IndiGo,BOM,BLR,1h 35m ,nonstop ,250 SAR ,2022-04-08
1652,IndiGo,BOM,BLR,1h 40m ,nonstop ,250 SAR ,2022-04-08
1653,IndiGo,BOM,BLR,1h 40m ,nonstop ,250 SAR ,2022-04-08
1654,IndiGo,BOM,BLR,1h 35m ,nonstop ,254 SAR ,2022-04-08
1655,Vistara,BOM,BLR,1h 45m ,nonstop ,267 SAR ,2022-04-08
1656,IndiGo,BOM,BLR,1h 40m ,nonstop ,271 SAR ,2022-04-08
1657,GoFirst,BOM,BLR,1h 35m ,nonstop ,278 SAR ,2022-04-08
1658,SpiceJet,BOM,BLR,1h 50m ,nonstop ,248 SAR ,2022-04-08
